From,To,From_Lat,From_Lng,To_Lat,To_Lng,Distance_KM,Time_Min,Transfers,Buses,Route_Steps
"Miyapur","Ecil Bus Terminal",17.49669,78.36077,17.47253,78.57006,27.1,97,1,"224/219 → 37/8A","224/219: Miyapur → Patny (10 stops) | 37/8A: Clock Tower → Ecil Bus Terminal (7 stops)"
"Miyapur","Secretariat",17.49669,78.36077,17.40812,78.47182,17.4,62,1,"224/219 → 113K","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops)"
"Miyapur","Patancheruvu",17.49669,78.36077,17.52903,78.26428,11.2,38,1,"224L → 300A/217","224L: Miyapur → Lingampally Bs (4 stops) | 300A/217: Lingampally Bs → Patancheruvu (5 stops)"
"Miyapur","Darul Shifa",17.49669,78.36077,17.37327,78.48299,21.5,76,3,"224/219 → 113K → 127N → 8A","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 8A: Abids Grammar School → Darul Shifa (5 stops)"
"Miyapur","Plaza",17.49669,78.36077,17.44330,78.49066,17.6,59,0,"10MN","10MN: Miyapur → Plaza (11 stops)"
"Miyapur","Bluesea Cafe",17.49669,78.36077,17.43713,78.50515,17.9,63,1,"224/219 → 227G","224/219: Miyapur → Patny (10 stops) | 227G: Patny → Bluesea Cafe (3 stops)"
"Miyapur","Tarnaka",17.49669,78.36077,17.42571,78.53223,21.4,75,1,"224/219 → 186","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 186: Secunderabad Railway Station → Tarnaka (3 stops)"
"Miyapur","Lb Nagar X Road",17.49669,78.36077,17.34699,78.55013,31.4,109,1,"224/219 → 186","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 186: Secunderabad Railway Station → Lb Nagar X Road (9 stops)"
"Miyapur","Lingampally Bs",17.49669,78.36077,17.49485,78.31689,4.4,15,0,"224L","224L: Miyapur → Lingampally Bs (4 stops)"
"Miyapur","Kukatpally",17.49669,78.36077,17.48385,78.41242,6.4,25,0,"224/219","224/219: Miyapur → Kukatpally (4 stops)"
"Miyapur","Jublee Bus Station",17.49669,78.36077,17.44761,78.49758,16.5,59,1,"224/219 → 511","224/219: Miyapur → Tadbund (8 stops) | 511: Tadbund → Jublee Bus Station (2 stops)"
"Miyapur","Ibrahimpatnam Bus Station",17.49669,78.36077,17.19144,78.64766,52,177,3,"224/219 → 113K → 127N → 277MP","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Ibrahimpatnam Bus Station (30 stops)"
"Miyapur","Prashanth Nagar",17.49669,78.36077,17.47378,78.42698,8.3,33,0,"224/219","224/219: Miyapur → Prashanth Ngr (5 stops)"
"Miyapur","Moosapet",17.49669,78.36077,17.47081,78.42668,8.4,28,0,"10MN","10MN: Miyapur → Moosapet (6 stops)"
"Miyapur","Cherlapally Bus Stand",17.49669,78.36077,17.46329,78.61145,31.4,108,2,"224/219 → 186 → 250C/R","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 186: Secunderabad Railway Station → Tarnaka (3 stops) | 250C/R: Tarnaka → Cherlapally Bus Stand (7 stops)"
"Miyapur","Koti Medical College",17.49669,78.36077,17.38310,78.48282,20,70,3,"224/219 → 113K → 127N → 218I","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 218I: Abids Grammar School → Koti Medical College (2 stops)"
"Miyapur","Chadarghat",17.49669,78.36077,17.37722,78.49302,21.4,75,3,"224/219 → 113K → 127N → 277MP","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Chadarghat (3 stops)"
"Miyapur","Kachiguda X Road",17.49669,78.36077,17.39069,78.48938,22.6,80,2,"224/219 → 113K → 83/272","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 83/272: Telephone Bhavan → Kachiguda X Road (13 stops)"
"Miyapur","Gandimaisamma",17.49669,78.36077,17.57508,78.42319,14.6,53,0,"219/229","219/229: Miyapur → Gandimaisamma (12 stops)"
"Miyapur","Mehdipatnam",17.49669,78.36077,17.39527,78.43980,18.4,65,1,"224/219 → 19MP/272","224/219: Miyapur → Kukatpally (4 stops) | 19MP/272: Kukatpally → Mehdipatnam (8 stops)"
"Miyapur","Bata",17.49669,78.36077,17.43600,78.49370,17.5,62,0,"224/219","224/219: Miyapur → Patny (10 stops)"
"Miyapur","Jntu X Rd",17.49669,78.36077,17.49672,78.39445,4,14,0,"10MN","10MN: Miyapur → Jntu X Road (3 stops)"
"Miyapur","Super Bazar",17.49669,78.36077,17.37193,78.50992,22.9,80,3,"224/219 → 113K → 127N → 277MP","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Super Bazar (6 stops)"
"Miyapur","Race Course",17.49669,78.36077,17.45076,78.48820,15.5,56,0,"224/219","224/219: Miyapur → Race Course (9 stops)"
"Miyapur","Punjagutta",17.49669,78.36077,17.42645,78.45141,14.1,51,1,"224/219 → 19MP/272","224/219: Miyapur → Kukatpally (4 stops) | 19MP/272: Kukatpally → Punjagutta (5 stops)"
"Miyapur","Balanagar",17.49669,78.36077,17.46697,78.44626,10.5,39,0,"224/219","224/219: Miyapur → Balanagar (6 stops)"
"Miyapur","Chintal",17.49669,78.36077,17.49540,78.45210,13.7,49,1,"224/219 → 171Y","224/219: Miyapur → Balanagar (6 stops) | 171Y: Balanagar → Chintal (5 stops)"
"Miyapur","Nanal Nagar",17.49669,78.36077,17.39620,78.42700,18.4,65,2,"219P → 195G → 10W","219P: Miyapur → Hydernagar (2 stops) | 195G: Hydernagar → Bio Diversity Complex (9 stops) | 10W: Bio Diversity Complex → Nanal Nagar (6 stops)"
"Miyapur","Abids Gpo",17.49669,78.36077,17.38757,78.47617,20.9,74,2,"224/219 → 113K → 127N","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Gpo (6 stops)"
"Miyapur","Kachiguda Railway Station",17.49669,78.36077,17.38950,78.49726,21.3,78,2,"224/219 → 113K → 83/272","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 83/272: Telephone Bhavan → Tourist Hotel (11 stops)"
"Miyapur","Ghatkesar Bus Station",17.49669,78.36077,17.45213,78.68231,39.5,135,2,"224/219 → 290/186 → 500","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 290/186: Secunderabad Railway Station → Uppal X Road (6 stops) | 500: Uppal X Road → Ghatkesar Bus Station (2 stops)"
"Miyapur","Chengicherla",17.49669,78.36077,17.43313,78.60845,34.6,119,3,"224/219 → 113K → 284P → 18CR","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Uppal Bus Station (14 stops) | 284P: Uppal Bus Station → Medipally (3 stops) | 18CR: Medipally → Chengicherla (3 stops)"
"Miyapur","Quthbullapur X Rd",17.49669,78.36077,17.49890,78.45176,14.1,51,1,"224/219 → 250C/30","224/219: Miyapur → Balanagar (6 stops) | 250C/30: Balanagar → Quthbullapur X Rd (6 stops)"
"Miyapur","Shapur Nagar",17.49669,78.36077,17.51600,78.44690,13,47,1,"219P → 171KJ","219P: Miyapur → Kphb (3 stops) | 171KJ: Kphb → Shapur Nagar (15 stops)"
"Miyapur","Panama Godown",17.49669,78.36077,17.33840,78.56864,33.7,116,1,"224/219 → 186","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 186: Secunderabad Railway Station → Panama Godown (10 stops)"
"Miyapur","Gachibowli X Road",17.49669,78.36077,17.43903,78.36295,13,44,1,"224L → 300A/217","224L: Miyapur → Lingampally Bs (4 stops) | 300A/217: Lingampally Bs → Gachibowli X Road (6 stops)"
"Miyapur","Abids Grammar School",17.49669,78.36077,17.39333,78.47625,18.6,66,2,"224/219 → 113K → 127N","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops)"
"Miyapur","Dilsukhnagar",17.49669,78.36077,17.36862,78.52366,24.5,86,3,"224/219 → 113K → 127N → 277MP","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Dilsukhnagar (8 stops)"
"Miyapur","Sathamrai",17.49669,78.36077,17.27452,78.40118,34.7,119,2,"224/219 → 19MP/272 → 92A/251S","224/219: Miyapur → Kukatpally (4 stops) | 19MP/272: Kukatpally → Mehdipatnam (8 stops) | 92A/251S: Mehdipatnam → Sathamrai (13 stops)"
"Miyapur","Gajularam X Road",17.49669,78.36077,17.51010,78.44771,12.3,45,1,"219P → 171KJ","219P: Miyapur → Kphb (3 stops) | 171KJ: Kphb → Gajularam X Road (14 stops)"
"Miyapur","Rc Puram",17.49669,78.36077,17.51362,78.28780,8.2,28,1,"224L → 300A/217","224L: Miyapur → Lingampally Bs (4 stops) | 300A/217: Lingampally Bs → Rc Puram (3 stops)"
"Miyapur","Kphb",17.49669,78.36077,17.49456,78.40081,4.7,19,0,"219P","219P: Miyapur → Kphb (3 stops)"
"Miyapur","Pisal Banda",17.49669,78.36077,17.33995,78.50379,37.2,133,3,"224/219 → 186 → AL → 300","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 186: Secunderabad Railway Station → Lb Nagar X Road (9 stops) | AL: Lb Nagar Pushpak → Manda Mallamma X Road (2 stops) | 300: Manda Mallamma → Pisal Banda (4 stops)"
"Miyapur","Police Lines",17.49669,78.36077,17.44365,78.47499,15.9,54,1,"10MN → 10JB","10MN: Miyapur → Rj College (9 stops) | 10JB: Rj College → Police Lines (2 stops)"
"Miyapur","Uppal X Road",17.49669,78.36077,17.40126,78.56007,25.5,89,1,"224/219 → 290/186","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 290/186: Secunderabad Railway Station → Uppal X Road (6 stops)"
"Miyapur","Boats Club",17.49669,78.36077,17.42644,78.48664,18.9,67,1,"224/219 → 8/26S","224/219: Miyapur → Patny (10 stops) | 8/26S: Patny → Boats Club (4 stops)"
"Miyapur","Womens College",17.49669,78.36077,17.38481,78.48762,20.3,72,2,"224/219 → 113K → 127N","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Koti Bank Strret (4 stops)"
"Miyapur","Hydernagar",17.49669,78.36077,17.49919,78.38352,2.8,13,0,"219P","219P: Miyapur → Hydernagar (2 stops)"
"Miyapur","Charminar",17.49669,78.36077,17.35868,78.47403,23.8,83,3,"224/219 → 113K → 127N → 8A","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Telephone Bhavan (7 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 8A: Abids Grammar School → Charminar (9 stops)"
"Miyapur","Hitech City",17.49669,78.36077,17.44995,78.38257,9.4,36,1,"219P → 195G","219P: Miyapur → Hydernagar (2 stops) | 195G: Hydernagar → Cyber Towers (7 stops)"
"Miyapur","Ameerpet",17.49669,78.36077,17.43155,78.44765,13,47,1,"224/219 → 113K","224/219: Miyapur → Kukatpally (4 stops) | 113K: Kukatpally → Sr Nagar (4 stops)"
"Miyapur","Gandipet X Road",17.49669,78.36077,17.38500,78.33100,26.4,89,2,"AK → 220 → 94/220K","AK: Miyapur → Bhel-Lingampally (4 stops) | 220: Bhel-Lingampally → Kollur (6 stops) | 94/220K: Kollur → Gandipet X Road (8 stops)"
"Miyapur","Gachibowli",17.49669,78.36077,17.43966,78.36356,13.1,45,1,"224L → 300A/217","224L: Miyapur → Lingampally Bs (4 stops) | 300A/217: Lingampally Bs → Gachibowli X Road (6 stops)"
"Miyapur","Sr Nagar",17.49669,78.36077,17.44027,78.44260,11.8,40,0,"10MN","10MN: Miyapur → Sr Nagar (8 stops)"
"Miyapur","Begumpet",17.49669,78.36077,17.10805,78.55358,63.4,220,3,"224/219 → 186 → AL → 203A/479","224/219: Miyapur → Secunderabad Railway Station (11 stops) | 186: Secunderabad Railway Station → Lb Nagar X Road (9 stops) | AL: Lb Nagar Pushpak → Balapur X Road (3 stops) | 203A/479: Balapur X Road → Begumpet (17 stops)"
"Miyapur","Tolichowki",17.49669,78.36077,17.39924,78.41552,17.2,61,2,"219P → 195G → 10W","219P: Miyapur → Hydernagar (2 stops) | 195G: Hydernagar → Bio Diversity Complex (9 stops) | 10W: Bio Diversity Complex → Brindavan Colony (5 stops)"
"Miyapur","Kondapur",17.49669,78.36077,17.46392,78.36725,4.7,20,0,"222M","222M: Allwyn X Rd → Kondapur (3 stops)"
"Miyapur","Shamshabad",17.49669,78.36077,17.26205,78.38824,30.7,107,2,"216M/P → AJ → 315","216M/P: Allwyn X Rd → Shilparamam (5 stops) | AJ: Shilparamam → Gachibowli Orr (2 stops) | 315: Gachibowli Orr → Shamshabad (4 stops)"
"Sr Nagar","Secunderabad Railway Station",17.44027,78.44260,17.43426,78.50158,7.2,28,0,"47YN","47YN: Sr Nagar → Secunderabad Railway Station (5 stops)"
"Sr Nagar","Afzalgunj",17.44027,78.44260,17.37331,78.47693,9,34,2,"113K → 127N → 8","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 8: Abids Grammar School → Afzalgunj (4 stops)"
"Sr Nagar","Alugadda Bhavi",17.44027,78.44260,17.43531,78.51438,8.6,33,1,"47YN → 186","47YN: Sr Nagar → Secunderabad Railway Station (5 stops) | 186: Secunderabad Railway Station → Alugadda Bhavi (2 stops)"
"Sr Nagar","Patny",17.44027,78.44260,17.44318,78.49625,6.2,25,0,"47YN","47YN: Sr Nagar → Plaza (4 stops)"
"Sr Nagar","Cbs",17.44027,78.44260,17.37823,78.48168,8.6,33,1,"113K → 116G","113K: Sr Nagar → Telephone Bhavan (4 stops) | 116G: Assembly → Cbs (3 stops)"
"Sr Nagar","Erragadda",17.44027,78.44260,17.45617,78.43378,1.9,11,0,"19PM/272","19PM/272: Sr Nagar → Erragadda (2 stops)"
"Sr Nagar","Gajularamaram X Road",17.44027,78.44260,17.50941,78.44817,11,37,0,"171SM","171SM: Sr Nagar → Gajularamaram X Road (13 stops)"
"Sr Nagar","Jbs",17.44027,78.44260,17.44757,78.49664,6.9,27,1,"47YN → 49E/22","47YN: Sr Nagar → Plaza (4 stops) | 49E/22: Plaza → Jbs (3 stops)"
"Sr Nagar","Hayathnagar Bus Station",17.44027,78.44260,17.32732,78.60489,23.1,81,3,"113K → 127N → 277MP → 524","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Ntr Nagar (12 stops) | 524: Ntr Nagar → Hayathnagar Bus Station (8 stops)"
"Sr Nagar","Rathifile Bus Station",17.44027,78.44260,17.43457,78.50488,7.6,30,0,"47YN","47YN: Sr Nagar → Secunderabad Railway Station (5 stops)"
"Sr Nagar","Nampally Public Garoaden",17.44027,78.44260,17.39628,78.47082,6.2,25,0,"113K","113K: Sr Nagar → Telephone Bhavan (4 stops)"
"Sr Nagar","Lakdikapool",17.44027,78.44260,17.40361,78.46497,4.7,20,0,"113K","113K: Sr Nagar → Khairatabad (3 stops)"
"Sr Nagar","Ecil Bus Terminal",17.44027,78.44260,17.47253,78.57006,16.9,61,2,"47YN → 49E/22 → 16ES","47YN: Sr Nagar → Plaza (4 stops) | 49E/22: Plaza → Jbs (3 stops) | 16ES: Jbs → Ecil Bus Terminal (14 stops)"
"Sr Nagar","Secretariat",17.44027,78.44260,17.40812,78.47182,5.4,22,0,"113K","113K: Sr Nagar → Telephone Bhavan (4 stops)"
"Sr Nagar","Patancheruvu",17.44027,78.44260,17.52903,78.26428,23.1,78,0,"104R/218","104R/218: Sr Nagar → Patancheruvu (26 stops)"
"Sr Nagar","Darul Shifa",17.44027,78.44260,17.37327,78.48299,9.6,36,2,"113K → 127N → 8A","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 8A: Abids Grammar School → Darul Shifa (5 stops)"
"Sr Nagar","Plaza",17.44027,78.44260,17.44330,78.49066,5.7,23,0,"47YN","47YN: Sr Nagar → Plaza (4 stops)"
"Sr Nagar","Bluesea Cafe",17.44027,78.44260,17.43713,78.50515,7.5,29,1,"47YN → 227G","47YN: Sr Nagar → Plaza (4 stops) | 227G: Plaza → Bluesea Cafe (4 stops)"
"Sr Nagar","Tarnaka",17.44027,78.44260,17.42571,78.53223,10.5,40,0,"250/281","250/281: Esi Hospital → Tarnaka (4 stops)"
"Sr Nagar","Lb Nagar X Road",17.44027,78.44260,17.34699,78.55013,20.8,74,1,"47YN → 186","47YN: Sr Nagar → Secunderabad Railway Station (5 stops) | 186: Secunderabad Railway Station → Lb Nagar X Road (9 stops)"
"Sr Nagar","Lingampally Bs",17.44027,78.44260,17.49485,78.31689,16.3,55,0,"104R/218","104R/218: Sr Nagar → Lingampally Bs (19 stops)"
"Sr Nagar","Kukatpally",17.44027,78.44260,17.48385,78.41242,5.5,19,0,"218I","218I: Sr Nagar → Kukatpally (6 stops)"
"Sr Nagar","Jublee Bus Station",17.44027,78.44260,17.44761,78.49758,8.8,34,1,"47YN → AC","47YN: Sr Nagar → Secunderabad Railway Station (5 stops) | AC: Secunderabad Railway Station → Jublee Bus Station (2 stops)"
"Sr Nagar","Ibrahimpatnam Bus Station",17.44027,78.44260,17.19144,78.64766,40,138,2,"113K → 127N → 277MP","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Ibrahimpatnam Bus Station (30 stops)"
"Sr Nagar","Prashanth Nagar",17.44027,78.44260,17.47378,78.42698,3.9,15,0,"19S","19S: Sr Nagar → Kukatpally Bus Depot (6 stops)"
"Sr Nagar","Moosapet",17.44027,78.44260,17.47081,78.42668,3.4,12,0,"9X","9X: Sr Nagar → Moosapet (5 stops)"
"Sr Nagar","Cherlapally Bus Stand",17.44027,78.44260,17.46329,78.61145,20.8,74,2,"47YN → 186 → 250C/R","47YN: Sr Nagar → Secunderabad Railway Station (5 stops) | 186: Secunderabad Railway Station → Tarnaka (3 stops) | 250C/R: Tarnaka → Cherlapally Bus Stand (7 stops)"
"Sr Nagar","Koti Medical College",17.44027,78.44260,17.38310,78.48282,8,31,2,"113K → 127N → 218I","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 218I: Abids Grammar School → Koti Medical College (2 stops)"
"Sr Nagar","Chadarghat",17.44027,78.44260,17.37722,78.49302,9.5,36,2,"113K → 127N → 277MP","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Chadarghat (3 stops)"
"Sr Nagar","Kachiguda X Road",17.44027,78.44260,17.39069,78.48938,10.6,41,1,"113K → 83/272","113K: Sr Nagar → Telephone Bhavan (4 stops) | 83/272: Telephone Bhavan → Kachiguda X Road (13 stops)"
"Sr Nagar","Gandimaisamma",17.44027,78.44260,17.57508,78.42319,18.8,63,0,"83/272","83/272: Sr Nagar → Gandimaisamma (19 stops)"
"Sr Nagar","Mehdipatnam",17.44027,78.44260,17.39527,78.43980,6.4,26,0,"19MP/272","19MP/272: Sr Nagar → Mehdipatnam (5 stops)"
"Sr Nagar","Bata",17.44027,78.44260,17.43600,78.49370,7.1,28,1,"47YN → 8/26S","47YN: Sr Nagar → Plaza (4 stops) | 8/26S: Plaza → Bata (3 stops)"
"Sr Nagar","Jntu X Rd",17.44027,78.44260,17.49672,78.39445,8,28,0,"10KM","10KM: Sr Nagar → Jntu X Road (8 stops)"
"Sr Nagar","Super Bazar",17.44027,78.44260,17.37193,78.50992,11,41,2,"113K → 127N → 277MP","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Grammar School (3 stops) | 277MP: Abids Grammar School → Super Bazar (6 stops)"
"Sr Nagar","Race Course",17.44027,78.44260,17.45076,78.48820,6.6,26,0,"47YN","47YN: Sr Nagar → Plaza (4 stops)"
"Sr Nagar","Punjagutta",17.44027,78.44260,17.42645,78.45141,2.2,11,0,"19MP/272","19MP/272: Sr Nagar → Punjagutta (2 stops)"
"Sr Nagar","Balanagar",17.44027,78.44260,17.46697,78.44626,6.2,21,0,"9X","9X: Sr Nagar → Balanagar (7 stops)"
"Sr Nagar","Chintal",17.44027,78.44260,17.49540,78.45210,9.3,32,0,"9X","9X: Sr Nagar → Chintal (11 stops)"
"Sr Nagar","Nanal Nagar",17.44027,78.44260,17.39620,78.42700,7.8,30,1,"19MP/272 → 116G","19MP/272: Sr Nagar → Mehdipatnam (5 stops) | 116G: Mehdipatnam → Nanal Nagar (2 stops)"
"Sr Nagar","Abids Gpo",17.44027,78.44260,17.38757,78.47617,9,34,1,"113K → 127N","113K: Sr Nagar → Telephone Bhavan (4 stops) | 127N: Telephone Bhavan → Abids Gpo (6 stops)"
"Sr Nagar","Kachiguda Railway Station",17.44027,78.44260,17.38950,78.49726,9.4,38,1,"113K → 83/272","113K: Sr Nagar → Telephone Bhavan (4 stops) | 83/272: Telephone Bhavan → Tourist Hotel (11 stops)"
"Sr Nagar","Ghatkesar Bus Station",17.44027,78.44260,17.45213,78.68231,28.9,101,2,"47YN → 290/186 → 500","47YN: Sr Nagar → Secunderabad Railway Station (5 stops) | 290/186: Secunderabad Railway Station → Uppal X Road (6 stops) | 500: Uppal X Road → Ghatkesar Bus Station (2 stops)"
"Sr Nagar","Chengicherla",17.44027,78.44260,17.43313,78.60845,22.6,80,2,"113K → 284P → 18CR","113K: Sr Nagar → Uppal Bus Station (11 stops) | 284P: Uppal Bus Station → Medipally (3 stops) | 18CR: Medipally → Chengicherla (3 stops)"
"Sr Nagar","Quthbullapur X Rd",17.44027,78.44260,17.49890,78.45176,9.7,33,0,"9X","9X: Sr Nagar → Quthbullapur X Rd (12 stops)"
"Sr Nagar","Shapur Nagar",17.44027,78.44260,17.51600,78.44690,11.7,39,0,"9M/X","9M/X: Sr Nagar → Shapur Nagar (14 stops)"
